mol_id,label,num_nodes,num_edges,csv_row,file_path
1476,429.15,29,31,1476,graph_npz/batch_1/1476.npz
1477,416.15,22,23,1477,graph_npz/batch_1/1477.npz
1478,458.15,24,25,1478,graph_npz/batch_1/1478.npz
1479,393.15,24,25,1479,graph_npz/batch_1/1479.npz
1480,292.15,56,59,1480,graph_npz/batch_1/1480.npz
1481,418.15,25,26,1481,graph_npz/batch_1/1481.npz
1482,428.15,16,16,1482,graph_npz/batch_1/1482.npz
1483,400.15,25,26,1483,graph_npz/batch_1/1483.npz
1484,410.15,28,29,1484,graph_npz/batch_1/1484.npz
1485,425.15,32,34,1485,graph_npz/batch_1/1485.npz
1486,383.15,17,17,1486,graph_npz/batch_1/1486.npz
1487,382.15,18,18,1487,graph_npz/batch_1/1487.npz
1488,373.15,29,31,1488,graph_npz/batch_1/1488.npz
1489,345.15,31,33,1489,graph_npz/batch_1/1489.npz
1490,371.15,24,25,1490,graph_npz/batch_1/1490.npz
1491,350.15,25,26,1491,graph_npz/batch_1/1491.npz
1492,347.15,30,32,1492,graph_npz/batch_1/1492.npz
1493,372.15,23,24,1493,graph_npz/batch_1/1493.npz
1494,543.15,23,24,1494,graph_npz/batch_1/1494.npz
1495,391.15,22,23,1495,graph_npz/batch_1/1495.npz
1496,364.15,18,18,1496,graph_npz/batch_1/1496.npz
1497,382.15,16,16,1497,graph_npz/batch_1/1497.npz
1498,404.15,17,17,1498,graph_npz/batch_1/1498.npz
1499,368.45,22,23,1499,graph_npz/batch_1/1499.npz
1500,374.15,18,18,1500,graph_npz/batch_1/1500.npz
1501,386.65,17,18,1501,graph_npz/batch_1/1501.npz
1502,393.15,16,16,1502,graph_npz/batch_1/1502.npz
1503,383.15,14,14,1503,graph_npz/batch_1/1503.npz
1504,361.85,8,7,1504,graph_npz/batch_1/1504.npz
1505,300.15,8,7,1505,graph_npz/batch_1/1505.npz
1506,340.15,7,6,1506,graph_npz/batch_1/1506.npz
1507,413.15,14,14,1507,graph_npz/batch_1/1507.npz
1508,472.15,17,17,1508,graph_npz/batch_1/1508.npz
1509,449.15,12,12,1509,graph_npz/batch_1/1509.npz
1510,481.15,15,16,1510,graph_npz/batch_1/1510.npz
1511,466.15,15,16,1511,graph_npz/batch_1/1511.npz
1512,198.15,49,50,1512,graph_npz/batch_1/1512.npz
1513,414.15,11,10,1513,graph_npz/batch_1/1513.npz
1514,373.15,17,16,1514,graph_npz/batch_1/1514.npz
1515,431.15,26,28,1515,graph_npz/batch_1/1515.npz
1516,453.15,24,26,1516,graph_npz/batch_1/1516.npz
1517,432.15,12,11,1517,graph_npz/batch_1/1517.npz
1518,368.15,13,12,1518,graph_npz/batch_1/1518.npz
1519,417.15,24,26,1519,graph_npz/batch_1/1519.npz
1520,470.15,22,24,1520,graph_npz/batch_1/1520.npz
1521,333.15,19,20,1521,graph_npz/batch_1/1521.npz
1522,415.15,23,24,1522,graph_npz/batch_1/1522.npz
1523,378.15,25,26,1523,graph_npz/batch_1/1523.npz
1524,397.15,27,28,1524,graph_npz/batch_1/1524.npz
1525,398.15,19,18,1525,graph_npz/batch_1/1525.npz
1526,408.15,13,12,1526,graph_npz/batch_1/1526.npz
1527,338.65,15,14,1527,graph_npz/batch_1/1527.npz
1528,356.15,25,26,1528,graph_npz/batch_1/1528.npz
1529,319.65,17,16,1529,graph_npz/batch_1/1529.npz
1530,321.15,27,28,1530,graph_npz/batch_1/1530.npz
1531,297.15,19,18,1531,graph_npz/batch_1/1531.npz
1532,280.15,29,30,1532,graph_npz/batch_1/1532.npz
1533,275.15,21,20,1533,graph_npz/batch_1/1533.npz
1534,266.15,23,22,1534,graph_npz/batch_1/1534.npz
1535,250.15,25,24,1535,graph_npz/batch_1/1535.npz
1536,254.15,27,26,1536,graph_npz/batch_1/1536.npz
1537,260.15,29,28,1537,graph_npz/batch_1/1537.npz
1538,320.15,19,18,1538,graph_npz/batch_1/1538.npz
1539,265.15,29,30,1539,graph_npz/batch_1/1539.npz
1540,316.15,17,16,1540,graph_npz/batch_1/1540.npz
1541,307.15,19,18,1541,graph_npz/batch_1/1541.npz
1542,232.65,25,24,1542,graph_npz/batch_1/1542.npz
1543,254.15,31,30,1543,graph_npz/batch_1/1543.npz
1544,232.65,55,54,1544,graph_npz/batch_1/1544.npz
1545,318.15,27,28,1545,graph_npz/batch_1/1545.npz
1546,328.15,25,26,1546,graph_npz/batch_1/1546.npz
1547,392.65,27,28,1547,graph_npz/batch_1/1547.npz
1548,383.65,29,30,1548,graph_npz/batch_1/1548.npz
1549,367.65,31,32,1549,graph_npz/batch_1/1549.npz
1550,346.65,35,36,1550,graph_npz/batch_1/1550.npz
1551,384.15,39,40,1551,graph_npz/batch_1/1551.npz
1552,405.15,23,24,1552,graph_npz/batch_1/1552.npz
1553,300.15,11,10,1553,graph_npz/batch_1/1553.npz
1554,307.15,16,15,1554,graph_npz/batch_1/1554.npz
1555,356.65,11,10,1555,graph_npz/batch_1/1555.npz
1556,326.15,13,12,1556,graph_npz/batch_1/1556.npz
1557,307.15,16,15,1557,graph_npz/batch_1/1557.npz
1558,316.15,11,10,1558,graph_npz/batch_1/1558.npz
1559,398.15,9,8,1559,graph_npz/batch_1/1559.npz
1560,339.15,11,10,1560,graph_npz/batch_1/1560.npz
1561,334.15,35,34,1561,graph_npz/batch_1/1561.npz
1562,315.15,12,11,1562,graph_npz/batch_1/1562.npz
1563,385.65,35,36,1563,graph_npz/batch_1/1563.npz
1564,426.15,31,32,1564,graph_npz/batch_1/1564.npz
1565,415.15,9,8,1565,graph_npz/batch_1/1565.npz
1566,375.15,17,16,1566,graph_npz/batch_1/1566.npz
1567,367.15,10,9,1567,graph_npz/batch_1/1567.npz
1568,400.15,13,12,1568,graph_npz/batch_1/1568.npz
1569,336.15,22,21,1569,graph_npz/batch_1/1569.npz
1570,333.15,21,20,1570,graph_npz/batch_1/1570.npz
1571,348.15,19,18,1571,graph_npz/batch_1/1571.npz
1572,372.15,16,15,1572,graph_npz/batch_1/1572.npz
1573,363.65,15,14,1573,graph_npz/batch_1/1573.npz
1574,397.15,13,12,1574,graph_npz/batch_1/1574.npz
1575,335.15,11,10,1575,graph_npz/batch_1/1575.npz
1576,326.15,41,40,1576,graph_npz/batch_1/1576.npz
1577,360.65,35,34,1577,graph_npz/batch_1/1577.npz
1578,326.15,29,28,1578,graph_npz/batch_1/1578.npz
1579,279.15,23,22,1579,graph_npz/batch_1/1579.npz
1580,415.15,8,7,1580,graph_npz/batch_1/1580.npz
1581,322.15,9,8,1581,graph_npz/batch_1/1581.npz
1582,373.0,5,4,1582,graph_npz/batch_1/1582.npz
1583,213.0,8,7,1583,graph_npz/batch_1/1583.npz
1584,387.15,9,8,1584,graph_npz/batch_1/1584.npz
1585,381.15,12,12,1585,graph_npz/batch_1/1585.npz
1586,423.15,12,12,1586,graph_npz/batch_1/1586.npz
1587,345.65,14,14,1587,graph_npz/batch_1/1587.npz
1588,444.15,8,7,1588,graph_npz/batch_1/1588.npz
1589,345.65,14,13,1589,graph_npz/batch_1/1589.npz
1590,358.15,15,14,1590,graph_npz/batch_1/1590.npz
1591,390.0,11,10,1591,graph_npz/batch_1/1591.npz
1592,341.15,15,14,1592,graph_npz/batch_1/1592.npz
1593,220.0,15,14,1593,graph_npz/batch_1/1593.npz
1594,330.15,14,13,1594,graph_npz/batch_1/1594.npz
1595,414.65,20,19,1595,graph_npz/batch_1/1595.npz
1596,299.15,12,11,1596,graph_npz/batch_1/1596.npz
1597,337.15,24,25,1597,graph_npz/batch_1/1597.npz
1598,328.15,24,25,1598,graph_npz/batch_1/1598.npz
1599,349.15,14,14,1599,graph_npz/batch_1/1599.npz
1600,401.15,23,25,1600,graph_npz/batch_1/1600.npz
1601,343.15,14,14,1601,graph_npz/batch_1/1601.npz
1602,336.15,14,14,1602,graph_npz/batch_1/1602.npz
1603,315.45,16,15,1603,graph_npz/batch_1/1603.npz
1604,268.15,10,9,1604,graph_npz/batch_1/1604.npz
1605,267.15,12,11,1605,graph_npz/batch_1/1605.npz
1606,343.65,13,12,1606,graph_npz/batch_1/1606.npz
1607,283.15,17,16,1607,graph_npz/batch_1/1607.npz
1608,282.15,32,31,1608,graph_npz/batch_1/1608.npz
1609,278.15,15,14,1609,graph_npz/batch_1/1609.npz
1610,308.15,11,10,1610,graph_npz/batch_1/1610.npz
1611,377.15,19,21,1611,graph_npz/batch_1/1611.npz
1612,456.15,17,19,1612,graph_npz/batch_1/1612.npz
1613,288.15,16,16,1613,graph_npz/batch_1/1613.npz
1614,373.15,17,18,1614,graph_npz/batch_1/1614.npz
1615,310.15,19,19,1615,graph_npz/batch_1/1615.npz
1616,296.0,10,9,1616,graph_npz/batch_1/1616.npz
1617,295.15,12,11,1617,graph_npz/batch_1/1617.npz
1618,241.15,12,11,1618,graph_npz/batch_1/1618.npz
1619,266.15,11,10,1619,graph_npz/batch_1/1619.npz
1620,321.15,39,41,1620,graph_npz/batch_1/1620.npz
1621,256.15,30,29,1621,graph_npz/batch_1/1621.npz
1622,234.15,24,23,1622,graph_npz/batch_1/1622.npz
1623,236.15,21,20,1623,graph_npz/batch_1/1623.npz
1624,238.15,20,19,1624,graph_npz/batch_1/1624.npz
1625,243.15,18,17,1625,graph_npz/batch_1/1625.npz
1626,247.15,15,14,1626,graph_npz/batch_1/1626.npz
1627,205.15,28,27,1627,graph_npz/batch_1/1627.npz
1628,205.15,25,24,1628,graph_npz/batch_1/1628.npz
1629,224.15,22,21,1629,graph_npz/batch_1/1629.npz
1630,218.15,19,18,1630,graph_npz/batch_1/1630.npz
1631,251.15,17,16,1631,graph_npz/batch_1/1631.npz
1632,276.25,12,11,1632,graph_npz/batch_1/1632.npz
1633,323.15,22,23,1633,graph_npz/batch_1/1633.npz
1634,315.15,16,16,1634,graph_npz/batch_1/1634.npz
1635,277.15,11,10,1635,graph_npz/batch_1/1635.npz
1636,217.15,13,12,1636,graph_npz/batch_1/1636.npz
1637,325.15,34,33,1637,graph_npz/batch_1/1637.npz
1638,261.15,28,27,1638,graph_npz/batch_1/1638.npz
1639,216.15,12,11,1639,graph_npz/batch_1/1639.npz
1640,216.15,13,12,1640,graph_npz/batch_1/1640.npz
1641,311.15,29,30,1641,graph_npz/batch_1/1641.npz
1642,213.15,14,13,1642,graph_npz/batch_1/1642.npz
1643,288.15,39,40,1643,graph_npz/batch_1/1643.npz
1644,340.15,72,76,1644,graph_npz/batch_1/1644.npz
1645,323.15,49,51,1645,graph_npz/batch_1/1645.npz
1646,288.15,31,33,1646,graph_npz/batch_1/1646.npz
1647,288.15,37,38,1647,graph_npz/batch_1/1647.npz
1648,302.15,40,42,1648,graph_npz/batch_1/1648.npz
1649,288.15,36,37,1649,graph_npz/batch_1/1649.npz
1650,288.15,35,36,1650,graph_npz/batch_1/1650.npz
1651,285.15,28,30,1651,graph_npz/batch_1/1651.npz
1652,293.15,34,35,1652,graph_npz/batch_1/1652.npz
1653,303.15,33,34,1653,graph_npz/batch_1/1653.npz
1654,318.15,28,29,1654,graph_npz/batch_1/1654.npz
1655,314.15,35,36,1655,graph_npz/batch_1/1655.npz
1656,308.95,31,32,1656,graph_npz/batch_1/1656.npz
1657,292.65,31,32,1657,graph_npz/batch_1/1657.npz
1658,302.65,31,32,1658,graph_npz/batch_1/1658.npz
1659,214.15,17,16,1659,graph_npz/batch_1/1659.npz
1660,321.15,26,28,1660,graph_npz/batch_1/1660.npz
1661,303.15,32,33,1661,graph_npz/batch_1/1661.npz
1662,326.15,25,27,1662,graph_npz/batch_1/1662.npz
1663,313.15,31,32,1663,graph_npz/batch_1/1663.npz
1664,303.15,26,27,1664,graph_npz/batch_1/1664.npz
1665,309.85,29,30,1665,graph_npz/batch_1/1665.npz
1666,203.15,13,12,1666,graph_npz/batch_1/1666.npz
1667,341.15,24,26,1667,graph_npz/batch_1/1667.npz
1668,206.65,12,11,1668,graph_npz/batch_1/1668.npz
1669,211.65,13,12,1669,graph_npz/batch_1/1669.npz
1670,327.4,25,26,1670,graph_npz/batch_1/1670.npz
1671,318.75,28,29,1671,graph_npz/batch_1/1671.npz
1672,321.15,48,48,1672,graph_npz/batch_1/1672.npz
1673,290.15,42,42,1673,graph_npz/batch_1/1673.npz
1674,208.15,12,11,1674,graph_npz/batch_1/1674.npz
1675,197.15,13,12,1675,graph_npz/batch_1/1675.npz
1676,215.15,15,14,1676,graph_npz/batch_1/1676.npz
1677,356.15,23,25,1677,graph_npz/batch_1/1677.npz
1678,234.15,12,11,1678,graph_npz/batch_1/1678.npz
1679,375.15,29,30,1679,graph_npz/batch_1/1679.npz
1680,360.15,30,31,1680,graph_npz/batch_1/1680.npz
1681,293.85,10,9,1681,graph_npz/batch_1/1681.npz
1682,239.15,11,10,1682,graph_npz/batch_1/1682.npz
1683,333.95,24,24,1683,graph_npz/batch_1/1683.npz
1684,251.15,16,15,1684,graph_npz/batch_1/1684.npz
1685,223.15,12,11,1685,graph_npz/batch_1/1685.npz
1686,228.15,21,20,1686,graph_npz/batch_1/1686.npz
1687,235.15,15,14,1687,graph_npz/batch_1/1687.npz
1688,257.15,17,17,1688,graph_npz/batch_1/1688.npz
1689,233.15,19,18,1689,graph_npz/batch_1/1689.npz
1690,318.15,39,41,1690,graph_npz/batch_1/1690.npz
1691,319.15,40,42,1691,graph_npz/batch_1/1691.npz
1692,343.15,27,28,1692,graph_npz/batch_1/1692.npz
1693,295.15,29,30,1693,graph_npz/batch_1/1693.npz
1694,213.15,11,10,1694,graph_npz/batch_1/1694.npz
1695,202.15,12,11,1695,graph_npz/batch_1/1695.npz
1696,249.15,13,12,1696,graph_npz/batch_1/1696.npz
1697,223.15,14,13,1697,graph_npz/batch_1/1697.npz
1698,215.15,15,14,1698,graph_npz/batch_1/1698.npz
1699,270.15,15,15,1699,graph_npz/batch_1/1699.npz
1700,379.95,22,24,1700,graph_npz/batch_1/1700.npz
1701,288.15,9,8,1701,graph_npz/batch_1/1701.npz
1702,454.15,19,19,1702,graph_npz/batch_1/1702.npz
1703,317.15,16,16,1703,graph_npz/batch_1/1703.npz
1704,282.4,14,14,1704,graph_npz/batch_1/1704.npz
1705,387.55,8,7,1705,graph_npz/batch_1/1705.npz
1706,418.15,18,18,1706,graph_npz/batch_1/1706.npz
1707,337.15,18,18,1707,graph_npz/batch_1/1707.npz
1708,327.15,15,15,1708,graph_npz/batch_1/1708.npz
1709,383.15,19,20,1709,graph_npz/batch_1/1709.npz
1710,413.15,23,24,1710,graph_npz/batch_1/1710.npz
1711,407.15,24,25,1711,graph_npz/batch_1/1711.npz
1712,365.15,15,15,1712,graph_npz/batch_1/1712.npz
1713,398.15,16,16,1713,graph_npz/batch_1/1713.npz
1714,340.15,17,17,1714,graph_npz/batch_1/1714.npz
1715,310.15,18,18,1715,graph_npz/batch_1/1715.npz
1716,286.15,20,20,1716,graph_npz/batch_1/1716.npz
1717,289.4,23,24,1717,graph_npz/batch_1/1717.npz
1718,320.15,36,38,1718,graph_npz/batch_1/1718.npz
1719,321.15,37,39,1719,graph_npz/batch_1/1719.npz
1720,351.15,22,23,1720,graph_npz/batch_1/1720.npz
1721,344.15,17,17,1721,graph_npz/batch_1/1721.npz
1722,315.65,14,14,1722,graph_npz/batch_1/1722.npz
1723,603.15,14,14,1723,graph_npz/batch_1/1723.npz
1724,333.15,15,15,1724,graph_npz/batch_1/1724.npz
1725,323.65,15,15,1725,graph_npz/batch_1/1725.npz
1726,346.45,16,16,1726,graph_npz/batch_1/1726.npz
1727,311.15,17,17,1727,graph_npz/batch_1/1727.npz
1728,297.15,18,18,1728,graph_npz/batch_1/1728.npz
1729,297.65,14,14,1729,graph_npz/batch_1/1729.npz
1730,320.15,16,16,1730,graph_npz/batch_1/1730.npz
1731,358.15,17,18,1731,graph_npz/batch_1/1731.npz
1732,333.15,13,13,1732,graph_npz/batch_1/1732.npz
1733,324.65,14,14,1733,graph_npz/batch_1/1733.npz
1734,319.15,17,17,1734,graph_npz/batch_1/1734.npz
1735,303.15,18,18,1735,graph_npz/batch_1/1735.npz
1736,345.15,17,17,1736,graph_npz/batch_1/1736.npz
1737,591.15,14,14,1737,graph_npz/batch_1/1737.npz
1738,317.15,15,15,1738,graph_npz/batch_1/1738.npz
1739,374.65,13,13,1739,graph_npz/batch_1/1739.npz
1740,376.65,16,16,1740,graph_npz/batch_1/1740.npz
1741,335.65,15,15,1741,graph_npz/batch_1/1741.npz
1742,315.15,14,14,1742,graph_npz/batch_1/1742.npz
1743,332.65,13,13,1743,graph_npz/batch_1/1743.npz
1744,322.4,14,14,1744,graph_npz/batch_1/1744.npz
1745,317.15,15,15,1745,graph_npz/batch_1/1745.npz
1746,336.15,13,13,1746,graph_npz/batch_1/1746.npz
1747,319.15,14,14,1747,graph_npz/batch_1/1747.npz
1748,323.25,19,21,1748,graph_npz/batch_1/1748.npz
1749,388.15,7,6,1749,graph_npz/batch_1/1749.npz
1750,224.8,9,9,1750,graph_npz/batch_1/1750.npz
1751,404.15,14,14,1751,graph_npz/batch_1/1751.npz
1752,405.15,11,11,1752,graph_npz/batch_1/1752.npz
1753,414.15,11,11,1753,graph_npz/batch_1/1753.npz
1754,459.15,11,11,1754,graph_npz/batch_1/1754.npz
1755,463.15,9,8,1755,graph_npz/batch_1/1755.npz
1756,308.35,8,7,1756,graph_npz/batch_1/1756.npz
1757,333.15,10,10,1757,graph_npz/batch_1/1757.npz
1758,348.15,11,11,1758,graph_npz/batch_1/1758.npz
1759,313.15,12,12,1759,graph_npz/batch_1/1759.npz
1760,223.15,8,7,1760,graph_npz/batch_1/1760.npz
1761,238.15,12,11,1761,graph_npz/batch_1/1761.npz
1762,267.15,14,13,1762,graph_npz/batch_1/1762.npz
1763,283.15,16,15,1763,graph_npz/batch_1/1763.npz
1764,249.15,18,17,1764,graph_npz/batch_1/1764.npz
1765,328.15,20,19,1765,graph_npz/batch_1/1765.npz
1766,185.15,22,21,1766,graph_npz/batch_1/1766.npz
1767,267.15,14,13,1767,graph_npz/batch_1/1767.npz
1768,303.15,8,7,1768,graph_npz/batch_1/1768.npz
1769,343.15,7,6,1769,graph_npz/batch_1/1769.npz
1770,405.15,10,9,1770,graph_npz/batch_1/1770.npz
1771,283.15,12,12,1771,graph_npz/batch_1/1771.npz
1772,463.15,6,5,1772,graph_npz/batch_1/1772.npz
1773,426.15,19,19,1773,graph_npz/batch_1/1773.npz
1774,417.15,15,15,1774,graph_npz/batch_1/1774.npz
1775,424.15,16,16,1775,graph_npz/batch_1/1775.npz
1776,433.15,18,18,1776,graph_npz/batch_1/1776.npz
1777,424.15,15,15,1777,graph_npz/batch_1/1777.npz
1778,309.15,6,5,1778,graph_npz/batch_1/1778.npz
1779,387.15,9,8,1779,graph_npz/batch_1/1779.npz
1780,338.15,12,12,1780,graph_npz/batch_1/1780.npz
1781,313.15,12,12,1781,graph_npz/batch_1/1781.npz
1782,343.15,11,11,1782,graph_npz/batch_1/1782.npz
1783,353.15,12,12,1783,graph_npz/batch_1/1783.npz
1784,330.15,5,4,1784,graph_npz/batch_1/1784.npz
1785,353.15,10,10,1785,graph_npz/batch_1/1785.npz
1786,447.75,12,12,1786,graph_npz/batch_1/1786.npz
1787,393.15,12,11,1787,graph_npz/batch_1/1787.npz
1788,423.15,7,6,1788,graph_npz/batch_1/1788.npz
1789,400.15,15,15,1789,graph_npz/batch_1/1789.npz
1790,393.15,15,14,1790,graph_npz/batch_1/1790.npz
1791,363.15,15,14,1791,graph_npz/batch_1/1791.npz
1792,328.15,15,14,1792,graph_npz/batch_1/1792.npz
1793,328.15,15,14,1793,graph_npz/batch_1/1793.npz
1794,283.15,13,12,1794,graph_npz/batch_1/1794.npz
1795,393.15,15,14,1795,graph_npz/batch_1/1795.npz
1796,332.15,11,10,1796,graph_npz/batch_1/1796.npz
1797,255.15,35,34,1797,graph_npz/batch_1/1797.npz
1798,263.15,29,28,1798,graph_npz/batch_1/1798.npz
1799,264.15,23,22,1799,graph_npz/batch_1/1799.npz
1800,293.15,20,19,1800,graph_npz/batch_1/1800.npz
1801,300.15,17,16,1801,graph_npz/batch_1/1801.npz
1802,315.15,14,13,1802,graph_npz/batch_1/1802.npz
1803,359.15,14,14,1803,graph_npz/batch_1/1803.npz
1804,327.15,24,24,1804,graph_npz/batch_1/1804.npz
1805,309.15,12,12,1805,graph_npz/batch_1/1805.npz
1806,339.15,13,13,1806,graph_npz/batch_1/1806.npz
1807,350.0,15,15,1807,graph_npz/batch_1/1807.npz
1808,293.15,17,17,1808,graph_npz/batch_1/1808.npz
1809,270.15,13,13,1809,graph_npz/batch_1/1809.npz
1810,298.15,14,14,1810,graph_npz/batch_1/1810.npz
1811,318.15,18,18,1811,graph_npz/batch_1/1811.npz
1812,263.15,16,16,1812,graph_npz/batch_1/1812.npz
1813,293.6,9,8,1813,graph_npz/batch_1/1813.npz
1814,328.15,12,11,1814,graph_npz/batch_1/1814.npz
1815,347.15,13,12,1815,graph_npz/batch_1/1815.npz
1816,330.15,13,12,1816,graph_npz/batch_1/1816.npz
1817,310.15,29,28,1817,graph_npz/batch_1/1817.npz
1818,358.65,14,14,1818,graph_npz/batch_1/1818.npz
1819,394.15,17,17,1819,graph_npz/batch_1/1819.npz
1820,340.85,16,16,1820,graph_npz/batch_1/1820.npz
1821,346.65,14,14,1821,graph_npz/batch_1/1821.npz
1822,330.15,15,15,1822,graph_npz/batch_1/1822.npz
1823,343.4,14,14,1823,graph_npz/batch_1/1823.npz
1824,334.15,19,19,1824,graph_npz/batch_1/1824.npz
1825,349.15,17,17,1825,graph_npz/batch_1/1825.npz
1826,359.65,15,15,1826,graph_npz/batch_1/1826.npz
1827,343.15,16,16,1827,graph_npz/batch_1/1827.npz
1828,403.65,17,17,1828,graph_npz/batch_1/1828.npz
1829,330.65,14,14,1829,graph_npz/batch_1/1829.npz
1830,322.15,14,14,1830,graph_npz/batch_1/1830.npz
1831,334.9,14,14,1831,graph_npz/batch_1/1831.npz
1832,317.15,15,15,1832,graph_npz/batch_1/1832.npz
1833,366.15,16,16,1833,graph_npz/batch_1/1833.npz
1834,353.15,17,17,1834,graph_npz/batch_1/1834.npz
1835,343.55,13,13,1835,graph_npz/batch_1/1835.npz
1836,315.65,14,14,1836,graph_npz/batch_1/1836.npz
1837,328.9,14,14,1837,graph_npz/batch_1/1837.npz
1838,338.15,15,15,1838,graph_npz/batch_1/1838.npz
1839,332.65,17,17,1839,graph_npz/batch_1/1839.npz
1840,359.65,13,13,1840,graph_npz/batch_1/1840.npz
1841,371.65,13,13,1841,graph_npz/batch_1/1841.npz
1842,423.15,19,20,1842,graph_npz/batch_1/1842.npz
1843,338.15,15,14,1843,graph_npz/batch_1/1843.npz
1844,282.15,11,10,1844,graph_npz/batch_1/1844.npz
1845,207.15,13,12,1845,graph_npz/batch_1/1845.npz
1846,224.0,8,7,1846,graph_npz/batch_1/1846.npz
1847,310.15,34,35,1847,graph_npz/batch_1/1847.npz
1848,310.15,35,36,1848,graph_npz/batch_1/1848.npz
1849,286.15,27,28,1849,graph_npz/batch_1/1849.npz
1850,197.15,15,14,1850,graph_npz/batch_1/1850.npz
1851,320.15,22,22,1851,graph_npz/batch_1/1851.npz
1852,334.15,24,25,1852,graph_npz/batch_1/1852.npz
1853,327.15,25,26,1853,graph_npz/batch_1/1853.npz
1854,311.15,20,20,1854,graph_npz/batch_1/1854.npz
1855,310.65,8,7,1855,graph_npz/batch_1/1855.npz
1856,298.15,12,11,1856,graph_npz/batch_1/1856.npz
1857,361.15,8,7,1857,graph_npz/batch_1/1857.npz
1858,305.15,12,11,1858,graph_npz/batch_1/1858.npz
1859,300.15,16,16,1859,graph_npz/batch_1/1859.npz
1860,400.65,18,19,1860,graph_npz/batch_1/1860.npz
1861,401.15,13,13,1861,graph_npz/batch_1/1861.npz
1862,266.15,7,6,1862,graph_npz/batch_1/1862.npz
1863,253.15,9,8,1863,graph_npz/batch_1/1863.npz
1864,410.15,8,7,1864,graph_npz/batch_1/1864.npz
1865,249.15,14,14,1865,graph_npz/batch_1/1865.npz
1866,399.15,13,13,1866,graph_npz/batch_1/1866.npz
1867,438.15,12,12,1867,graph_npz/batch_1/1867.npz
1868,385.15,18,18,1868,graph_npz/batch_1/1868.npz
1869,367.15,16,16,1869,graph_npz/batch_1/1869.npz
1870,294.15,38,38,1870,graph_npz/batch_1/1870.npz
1871,334.15,23,23,1871,graph_npz/batch_1/1871.npz
1872,603.15,18,18,1872,graph_npz/batch_1/1872.npz
1873,373.15,15,15,1873,graph_npz/batch_1/1873.npz
1874,485.65,36,38,1874,graph_npz/batch_1/1874.npz
1875,375.15,44,46,1875,graph_npz/batch_1/1875.npz
1876,490.65,48,52,1876,graph_npz/batch_1/1876.npz
1877,359.15,13,13,1877,graph_npz/batch_1/1877.npz
1878,308.15,15,15,1878,graph_npz/batch_1/1878.npz
1879,353.15,14,14,1879,graph_npz/batch_1/1879.npz
1880,327.15,15,15,1880,graph_npz/batch_1/1880.npz
1881,310.15,17,17,1881,graph_npz/batch_1/1881.npz
1882,320.15,16,16,1882,graph_npz/batch_1/1882.npz
1883,322.15,17,17,1883,graph_npz/batch_1/1883.npz
1884,399.15,29,30,1884,graph_npz/batch_1/1884.npz
1885,368.15,30,31,1885,graph_npz/batch_1/1885.npz
1886,347.15,32,33,1886,graph_npz/batch_1/1886.npz
1887,337.15,34,35,1887,graph_npz/batch_1/1887.npz
1888,330.15,36,37,1888,graph_npz/batch_1/1888.npz
1889,317.15,38,39,1889,graph_npz/batch_1/1889.npz
1890,315.15,40,41,1890,graph_npz/batch_1/1890.npz
1891,388.15,32,34,1891,graph_npz/batch_1/1891.npz
1892,376.75,38,40,1892,graph_npz/batch_1/1892.npz
1893,360.15,15,15,1893,graph_npz/batch_1/1893.npz
1894,389.15,18,18,1894,graph_npz/batch_1/1894.npz
1895,377.15,13,13,1895,graph_npz/batch_1/1895.npz
1896,385.15,12,12,1896,graph_npz/batch_1/1896.npz
1897,381.15,12,12,1897,graph_npz/batch_1/1897.npz
1898,420.15,15,15,1898,graph_npz/batch_1/1898.npz
1899,420.15,18,18,1899,graph_npz/batch_1/1899.npz
1900,479.35,18,18,1900,graph_npz/batch_1/1900.npz
1901,351.75,60,66,1901,graph_npz/batch_1/1901.npz
1902,354.4,35,38,1902,graph_npz/batch_1/1902.npz
1903,423.15,19,21,1903,graph_npz/batch_1/1903.npz
1904,407.15,14,14,1904,graph_npz/batch_1/1904.npz
1905,384.15,20,21,1905,graph_npz/batch_1/1905.npz
1906,357.15,21,21,1906,graph_npz/batch_1/1906.npz
1907,518.15,43,47,1907,graph_npz/batch_1/1907.npz
1908,503.15,41,45,1908,graph_npz/batch_1/1908.npz
1909,493.15,40,44,1909,graph_npz/batch_1/1909.npz
1910,548.15,41,45,1910,graph_npz/batch_1/1910.npz
1911,511.15,33,36,1911,graph_npz/batch_1/1911.npz
1912,513.15,32,35,1912,graph_npz/batch_1/1912.npz
1913,453.15,12,12,1913,graph_npz/batch_1/1913.npz
1914,368.15,16,16,1914,graph_npz/batch_1/1914.npz
1915,375.15,14,14,1915,graph_npz/batch_1/1915.npz
1916,347.15,15,15,1916,graph_npz/batch_1/1916.npz
1917,343.15,16,16,1917,graph_npz/batch_1/1917.npz
1918,339.15,17,17,1918,graph_npz/batch_1/1918.npz
1919,323.15,19,19,1919,graph_npz/batch_1/1919.npz
1920,311.15,20,21,1920,graph_npz/batch_1/1920.npz
1921,314.15,20,21,1921,graph_npz/batch_1/1921.npz
1922,351.15,19,20,1922,graph_npz/batch_1/1922.npz
1923,398.15,15,15,1923,graph_npz/batch_1/1923.npz
1924,375.15,17,17,1924,graph_npz/batch_1/1924.npz
1925,387.15,18,19,1925,graph_npz/batch_1/1925.npz
